alpha-a,alpha-b,alpha-c,beta-a,beta-b,beta-c,gamma-b-a,gamma-c-a,delta-b-a,delta-c-a,change-in-bea
0.11111111111111112,0.34444444444444444,0.0,0.2166666666666667,0.05555555555555556,0.03333333333333334,0.04444444444444444,0.0,0.0,0.020000000000000004,0.075
0.0,0.05000000000000001,0.1222222222222222,0.45000000000000007,0.008333333333333323,0.0,0.0,0.45000000000000007,0.12000000000000002,0.0,0.16666666666666669
0.1,0.7,0.06666666666666667,0.05833333333333333,0.0,0.03333333333333334,0.0,0.1888888888888889,0.019999999999999997,0.13999999999999999,0.5
0.41111111111111115,0.0,0.1,0.0,0.04444444444444446,0.0,0.0,0.02222222222222223,0.05333333333333333,0.006666666666666672,0.0625
0.033333333333333326,0.0,0.31111111111111117,0.0,0.0,0.0,0.07142857142857142,0.09285714285714285,0.009999999999999998,0.14,0.0
0.07777777777777777,0.08333333333333333,0.1,0.04999999999999999,0.06666666666666665,0.16666666666666666,0.0,0.055555555555555566,0.0,0.18,0.0
0.033333333333333326,0.11111111111111112,0.03333333333333334,0.0,0.008333333333333323,0.0,0.0,0.7666666666666668,0.006666666666666672,0.053333333333333344,0.04
0.18333333333333332,0.07777777777777777,0.0,0.05000000000000001,0.1166666666666667,0.08333333333333336,0.044444444444444446,0.05714285714285713,0.18666666666666668,0.0,0.1
0.14444444444444443,0.0,0.0,0.06666666666666665,0.18333333333333332,0.06666666666666668,0.09444444444444447,0.0,0.44000000000000006,0.0,0.20000000000000004
0.24444444444444446,0.12222222222222223,0.35,0.15555555555555559,0.0,0.0,0.07857142857142856,0.0,0.21999999999999997,0.02666666666666666,0.0
0.06666666666666667,0.4222222222222222,0.0,0.0,0.03333333333333334,0.1666666666666667,0.11111111111111112,0.0,0.006666666666666672,0.019999999999999997,0.0
0.13333333333333336,0.12222222222222223,0.1,0.05000000000000001,0.2166666666666667,0.0,0.11111111111111112,0.021428571428571432,0.019999999999999997,0.08,0.019999999999999997
0.04999999999999999,0.2,0.2555555555555556,0.0,0.0,0.11666666666666667,1.0,0.028571428571428564,0.0,0.0,0.2
0.06666666666666668,0.044444444444444446,0.4333333333333334,0.008333333333333342,0.05833333333333333,0.0,0.0,0.02857142857142858,0.12000000000000002,0.16,0.05
0.45,0.0,0.4333333333333334,0.05000000000000001,0.0,0.02222222222222223,0.05000000000000001,0.0857142857142857,0.0,0.04,0.1
0.2555555555555556,0.02222222222222223,0.07777777777777777,0.14444444444444446,0.07777777777777775,0.0,0.05000000000000001,0.0,0.06666666666666667,0.006666666666666672,0.05
0.22222222222222224,0.011111111111111108,0.3888888888888889,0.0,0.05,0.06666666666666667,0.0,0.0,0.06999999999999999,0.0,0.07999999999999999
0.0,0.0,0.31111111111111117,0.0,0.1,0.05555555555555556,0.007142857142857134,0.2833333333333334,0.0,0.0,0.0
0.044444444444444446,0.0,0.17777777777777776,0.0,0.03333333333333334,0.011111111111111108,0.0857142857142857,0.17222222222222222,0.06,0.09,0.0
0.35,0.0,0.08333333333333333,0.016666666666666663,0.06666666666666668,0.05555555555555556,0.03571428571428571,0.33333333333333337,0.0,0.5,0.07500000000000001
0.0,0.12222222222222223,0.0,0.1333333333333333,0.008333333333333342,0.12499999999999997,0.05000000000000001,0.0,0.0,0.2,0.059999999999999984
0.016666666666666663,0.011111111111111108,0.35,0.10000000000000002,0.016666666666666663,0.03333333333333334,0.0,0.13571428571428573,0.02666666666666666,0.22000000000000003,0.08
0.4,0.13333333333333333,0.0,0.0,0.04999999999999999,0.21666666666666673,0.6166666666666667,0.05,0.1,0.06000000000000001,0.08750000000000002
0.11111111111111112,0.0,0.8,0.06666666666666668,0.1,0.0,0.061111111111111116,0.0,0.06,0.0,0.26
0.08333333333333333,0.0,0.06666666666666665,0.10000000000000002,0.0,0.0,0.17222222222222222,0.03571428571428573,0.34,0.04,0.13333333333333333
0.0,0.0,0.1,0.04999999999999999,0.024999999999999994,0.0,0.07222222222222222,0.5166666666666668,0.09,0.4,0.0
0.07777777777777779,0.17777777777777778,0.32222222222222224,0.11666666666666667,0.0,0.0,0.3666666666666667,0.9666666666666666,0.05,0.0,0.0
0.08333333333333333,0.011111111111111108,0.04999999999999999,0.0,0.3000000000000001,0.04166666666666667,0.0357142857142857,0.06428571428571431,0.52,0.0,0.0
0.0,0.2111111111111111,0.016666666666666663,0.04444444444444446,0.0,0.08333333333333336,0.05555555555555556,0.2166666666666667,0.34,0.29999999999999993,0.0
0.2,0.33333333333333337,0.016666666666666663,0.03333333333333334,0.0,0.05555555555555556,0.021428571428571432,0.06666666666666668,0.019999999999999997,0.16,0.039999999999999994
0.11111111111111112,0.0,0.0,0.08333333333333336,0.06666666666666668,0.18333333333333338,0.03571428571428571,0.10555555555555556,0.6799999999999999,0.48,0.13333333333333333
0.33333333333333337,0.08333333333333336,0.05,0.0,0.25,0.04166666666666667,0.0,0.2,0.0,0.06000000000000001,0.07500000000000001
0.24999999999999994,0.1333333333333333,0.09999999999999999,0.0,0.0,0.016666666666666663,0.06428571428571431,0.4166666666666668,0.08,0.0,0.5
0.02222222222222223,0.24999999999999994,0.8,0.0,0.2166666666666667,0.011111111111111108,0.07857142857142856,0.04285714285714285,0.9399999999999998,0.11333333333333331,0.025000000000000005
0.24999999999999994,0.16666666666666669,0.08888888888888889,0.13333333333333336,0.0,0.0,0.0,0.18888888888888888,0.0,0.0,0.36666666666666664
0.0,0.41111111111111115,0.14999999999999997,0.016666666666666663,0.02222222222222223,0.03333333333333335,0.021428571428571446,0.05000000000000001,0.33999999999999997,0.019999999999999997,0.0
0.7,0.0,0.1,0.1,0.15,0.0888888888888889,0.0,0.3333333333333333,0.0,0.05333333333333332,0.06000000000000001
0.11111111111111112,0.06666666666666668,0.05555555555555556,0.055555555555555566,0.4,0.15,0.9333333333333333,0.08571428571428572,0.1,0.01333333333333333,0.20000000000000004
0.0,0.1,0.22222222222222224,0.016666666666666663,0.12499999999999997,0.08333333333333331,0.10000000000000006,0.16666666666666666,0.44000000000000006,0.04666666666666666,0.0
0.2333333333333333,0.07777777777777777,0.02222222222222223,0.14999999999999997,0.1833333333333334,0.04999999999999999,0.0,0.33333333333333337,0.13,0.05333333333333333,0.0625
0.1,0.39999999999999997,0.24999999999999994,0.011111111111111108,0.1888888888888889,0.08333333333333333,0.0,0.05,0.0,0.31999999999999995,0.019999999999999997
0.07777777777777779,0.30000000000000004,1.0,0.15,0.10000000000000002,0.0,0.4666666666666667,0.13333333333333333,0.06000000000000001,0.08,0.10000000000000002
0.0,0.0,0.07777777777777777,0.0,0.07777777777777779,0.07499999999999998,0.05000000000000001,0.0,0.27999999999999997,0.26000000000000006,0.2125
0.016666666666666663,0.09999999999999999,0.04999999999999999,0.05000000000000001,0.011111111111111108,0.13333333333333336,0.33333333333333337,0.014285714285714285,0.0,0.22000000000000003,0.075
0.0,0.35,0.0,0.016666666666666663,0.02222222222222223,0.11666666666666665,0.2666666666666667,0.014285714285714285,0.68,0.38,0.0
0.1888888888888889,0.13333333333333333,0.06666666666666665,0.03333333333333334,0.1,0.1166666666666667,0.25,0.028571428571428564,0.05,0.15333333333333332,0.0625
0.06666666666666667,0.18333333333333335,0.0,0.0,0.02222222222222223,0.3666666666666667,0.0,0.55,0.0,0.11999999999999997,0.0
0.08888888888888889,0.033333333333333326,0.16666666666666666,0.0,0.016666666666666663,0.05000000000000001,0.1571428571428571,0.1,0.24,0.06000000000000001,0.0875
0.0,0.04999999999999999,0.0,0.044444444444444446,0.011111111111111108,0.06666666666666665,0.5666666666666667,0.05,0.14666666666666664,0.05,0.05
0.14999999999999997,0.06666666666666668,0.25,0.033333333333333326,0.0,0.011111111111111108,0.0,0.18333333333333335,0.07333333333333333,0.5800000000000001,0.07999999999999999
0.13333333333333333,0.10000000000000002,0.3666666666666666,0.03333333333333334,0.0,0.0,0.07857142857142854,0.0,0.0,0.019999999999999997,0.0
0.0,0.05000000000000001,0.08888888888888889,0.024999999999999994,0.0,0.008333333333333323,0.08333333333333336,0.7666666666666668,0.059999999999999984,0.14666666666666667,0.0
0.07777777777777777,0.04999999999999999,0.5999999999999999,0.0,0.0,0.2166666666666667,0.00714285714285715,0.16666666666666669,0.27,0.0,0.06000000000000001
0.0,0.08333333333333334,0.03333333333333335,0.0,0.05000000000000001,0.03333333333333335,0.2857142857142857,0.028571428571428564,0.039999999999999994,0.3,0.039999999999999994
0.044444444444444446,0.033333333333333326,0.55,0.05,0.033333333333333326,0.0,0.2,0.1,0.27999999999999997,0.06,0.03333333333333335
0.0,0.0,0.0,0.06666666666666668,0.18333333333333335,0.2000000000000001,0.0,0.05,0.11000000000000001,0.68,0.0625
0.0,0.13333333333333336,0.0,0.011111111111111108,0.008333333333333342,0.008333333333333323,0.014285714285714282,0.0,0.06666666666666668,0.5,0.059999999999999984
0.25555555555555554,0.04999999999999999,0.19999999999999998,0.011111111111111108,0.11666666666666667,0.02222222222222223,0.04444444444444446,0.1571428571428571,0.03333333333333333,0.0,0.05
0.06666666666666667,0.0,0.0,0.07777777777777779,0.07777777777777777,0.08888888888888888,0.03571428571428571,0.08888888888888888,0.05,0.04666666666666666,0.15999999999999998
0.4999999999999999,0.0,0.06666666666666668,0.011111111111111108,0.08333333333333336,0.08333333333333333,0.0,0.2166666666666667,0.08,0.17333333333333334,0.039999999999999994
0.10000000000000002,0.30000000000000004,0.22222222222222224,0.05000000000000001,0.1,0.0,0.14285714285714285,0.03333333333333334,0.006666666666666672,0.18,0.0
0.0,0.22222222222222224,0.011111111111111108,0.10000000000000002,0.055555555555555566,0.4,0.11111111111111112,0.2833333333333333,0.05333333333333333,0.0,0.0
0.0,0.19999999999999998,0.05,0.06666666666666665,0.06666666666666668,0.022222222222222216,0.35,0.0,0.5,0.0,0.08
0.06666666666666667,0.0,0.12222222222222223,0.055555555555555546,0.0,0.011111111111111108,0.06666666666666668,0.021428571428571415,0.03333333333333333,0.13999999999999999,0.05
0.2111111111111111,0.0,0.0,0.0,0.09999999999999998,0.20000000000000004,0.20555555555555557,0.6166666666666668,0.0,0.0,0.1
0.0,0.39999999999999997,0.0,0.011111111111111108,0.03333333333333335,0.011111111111111108,0.11666666666666667,0.0,0.2533333333333333,0.009999999999999998,0.2
0.12222222222222223,0.0,0.03333333333333334,0.02222222222222223,0.14444444444444443,0.0,0.05000000000000003,0.07222222222222223,0.2,0.0,0.06666666666666668
0.0,0.34444444444444444,0.03333333333333334,0.08333333333333336,0.02222222222222223,0.06666666666666668,0.016666666666666663,0.0,0.0,0.06666666666666668,0.050000000000000024
0.14444444444444443,0.5,0.0,0.0,0.0,0.016666666666666663,0.26428571428571423,0.0642857142857143,0.0,0.06000000000000001,0.1
0.05555555555555556,0.08333333333333333,0.4111111111111111,0.18333333333333335,0.15000000000000005,0.0,0.11666666666666667,0.1,0.0,0.0,0.1
0.12222222222222223,0.2,0.05555555555555556,0.05833333333333333,0.09166666666666665,0.14999999999999997,0.3666666666666667,0.08571428571428572,0.046666666666666676,0.0,0.05
0.0,0.06666666666666667,0.14999999999999997,0.016666666666666646,0.033333333333333326,0.0,0.0,0.4166666666666667,0.06999999999999999,0.4800000000000001,0.06666666666666668
0.6,0.19999999999999998,0.1888888888888889,0.024999999999999994,0.075,0.0,0.35000000000000003,0.55,0.24000000000000005,0.0,0.06000000000000001
0.0,0.22222222222222224,0.0,0.024999999999999994,0.022222222222222216,0.0,0.3833333333333334,0.0,0.13,0.1933333333333333,0.037500000000000006
0.4,0.08333333333333333,0.02222222222222223,0.09166666666666665,0.011111111111111108,0.0,0.16428571428571423,0.25,0.12666666666666665,0.1,0.1
0.5,0.3,0.06666666666666668,0.08333333333333336,0.011111111111111108,0.1,0.0,0.0642857142857143,0.0,0.64,0.06000000000000001
0.21666666666666665,0.75,0.0,0.0,0.0,0.09166666666666665,0.06428571428571427,0.08571428571428572,0.05,0.0,0.1625
0.3,0.0,0.0,0.02222222222222223,0.04444444444444443,0.0,0.01666666666666667,0.23333333333333334,0.08,0.039999999999999994,0.0
0.0,0.6499999999999999,0.05000000000000001,0.05555555555555556,0.0,0.04999999999999999,0.10714285714285712,0.0,0.44000000000000006,0.7,0.0
0.0,0.0,0.25555555555555554,0.2666666666666667,0.08333333333333336,0.03333333333333335,0.0,0.0611111111111111,0.059999999999999984,0.14,0.0
0.13333333333333336,0.32222222222222224,0.06666666666666667,0.0,0.11111111111111112,0.0,0.2166666666666667,0.08333333333333336,0.0,0.0,0.0
0.05,0.0,0.06666666666666667,0.03333333333333334,0.02222222222222223,0.0,0.22222222222222224,0.016666666666666663,0.72,0.0,0.019999999999999997
0.0,0.13333333333333333,0.06666666666666668,0.0,0.15000000000000005,0.06666666666666668,0.12857142857142856,0.33333333333333337,0.05,0.32,0.04
0.055555555555555566,0.07777777777777777,0.2166666666666667,0.09166666666666666,0.09999999999999999,0.11666666666666665,0.0,0.0,0.07,0.0,0.0
0.05,0.8,0.05555555555555556,0.011111111111111108,0.016666666666666663,0.008333333333333323,0.0,0.0,1.52,0.0,0.13333333333333333
0.05000000000000001,0.18888888888888888,0.34444444444444444,0.0,0.06666666666666665,0.0,0.0,0.8500000000000002,0.030000000000000006,0.0,0.13333333333333333
0.19999999999999998,0.0,0.0,0.05555555555555556,0.0,0.05833333333333333,0.30555555555555564,0.06666666666666667,0.56,0.0,0.06000000000000001
0.1,0.05000000000000001,0.0,0.0,0.0,0.08333333333333334,0.07777777777777778,1.2,0.04666666666666666,0.0,0.0625
0.0,0.19999999999999998,0.0,0.04444444444444443,0.033333333333333326,0.0,0.016666666666666663,0.2833333333333333,0.030000000000000006,0.6599999999999999,0.07500000000000001
0.25,0.1888888888888889,0.09999999999999999,0.011111111111111108,0.06666666666666667,0.06666666666666668,0.06666666666666668,0.0,0.0,0.16999999999999998,0.0
0.30000000000000004,0.0,0.0,0.011111111111111108,0.06666666666666667,0.05833333333333333,0.016666666666666663,0.09444444444444444,0.1,0.74,0.16666666666666669
0.0,0.0,0.0,0.1,0.05000000000000001,0.0,0.10000000000000002,0.6333333333333333,0.45999999999999996,0.5599999999999999,0.1125
0.0,0.011111111111111108,0.17777777777777776,0.02222222222222223,0.0,0.0,0.03571428571428571,0.042857142857142844,0.41999999999999993,1.6199999999999999,0.0
0.1888888888888889,0.0,0.033333333333333326,0.2666666666666667,0.011111111111111108,0.0,0.021428571428571415,0.0,0.24666666666666667,0.0,0.06250000000000001
0.11666666666666665,0.0,0.11111111111111112,0.1166666666666667,0.03333333333333335,0.0,0.14444444444444443,0.14285714285714285,0.04666666666666666,0.06999999999999999,0.0
0.11666666666666665,0.07777777777777777,0.044444444444444446,0.011111111111111108,0.6500000000000001,0.0,0.18333333333333335,0.13333333333333336,0.019999999999999997,0.10666666666666666,0.0
0.0,0.24999999999999994,0.24999999999999994,0.0,0.016666666666666646,0.04444444444444446,0.03571428571428571,0.2833333333333333,0.08000000000000002,0.05333333333333332,0.059999999999999984
0.016666666666666663,0.06666666666666667,0.9,0.05,0.0,0.016666666666666663,0.16666666666666669,0.0,0.06,1.42,0.0
0.18888888888888888,0.15,0.04999999999999999,0.0,0.022222222222222216,0.1166666666666667,0.0,0.0,0.0,0.1,0.08750000000000002
0.14999999999999997,0.4666666666666667,0.0,0.0,0.02222222222222223,0.06666666666666668,0.05,0.2666666666666667,0.24,0.06,0.0
0.04999999999999999,0.21111111111111108,0.0,0.06666666666666668,0.10000000000000002,0.15,0.16428571428571428,0.0,0.02666666666666666,0.0,0.039999999999999994
0.016666666666666663,0.05,0.0,0.04444444444444446,0.033333333333333326,0.2666666666666667,0.0,0.0,0.0,1.1400000000000001,0.2666666666666667
0.7,0.1888888888888889,0.11666666666666665,0.18333333333333338,0.1333333333333333,0.033333333333333326,0.0,0.07857142857142858,0.0,0.0,0.0
0.02222222222222223,0.08888888888888888,0.06666666666666668,0.0,0.011111111111111108,0.011111111111111108,0.23888888888888893,0.0,0.08,0.0,0.2625
0.07777777777777779,0.1,0.04999999999999999,0.0,0.10000000000000002,0.15000000000000002,0.04285714285714286,0.16666666666666666,0.12666666666666665,0.019999999999999997,0.0875
0.28888888888888886,0.0,0.1,0.016666666666666663,0.016666666666666663,0.016666666666666663,0.18333333333333335,0.12857142857142856,0.0,0.05333333333333333,0.0375
0.016666666666666663,0.34444444444444444,0.08333333333333333,0.0,0.016666666666666663,0.016666666666666663,0.45000000000000007,0.061111111111111116,0.06666666666666667,0.019999999999999997,0.13999999999999999
0.016666666666666663,0.033333333333333326,0.22222222222222224,0.06666666666666665,0.15000000000000005,0.011111111111111108,0.2333333333333333,0.03333333333333334,0.2533333333333333,0.0,0.0
0.044444444444444446,0.04999999999999999,0.022222222222222216,0.0,0.011111111111111108,0.0,0.37222222222222223,0.0,0.08,0.009999999999999998,0.059999999999999984
0.08333333333333334,0.06666666666666667,0.0,0.0,0.016666666666666663,0.6833333333333335,0.044444444444444446,0.06666666666666668,0.04,0.2,0.20000000000000004
0.0,0.4333333333333334,0.33333333333333337,0.0,0.125,0.0,0.0,0.0,0.04666666666666666,0.1,0.0625
0.19999999999999998,0.19999999999999996,0.08888888888888889,0.03333333333333334,0.0,0.0,0.0,0.35000000000000003,0.36,0.17,0.1
0.35,0.15555555555555559,0.0,0.05000000000000001,0.06666666666666668,0.0,0.13571428571428568,0.5666666666666667,0.2,0.1,0.05
0.3666666666666667,0.2333333333333333,0.05555555555555556,0.0,0.0,0.1,0.23333333333333334,0.11428571428571428,0.0,0.09,0.0
0.06666666666666665,0.0,0.29999999999999993,0.04444444444444446,0.11666666666666667,0.016666666666666663,0.11666666666666667,0.33333333333333337,0.18,0.020000000000000004,0.025000000000000005
0.0,0.033333333333333326,0.15,0.06666666666666665,0.07499999999999998,0.0,0.0,0.2357142857142857,0.16,0.09333333333333332,0.0
0.3666666666666667,0.06666666666666667,0.0,0.055555555555555566,0.0666666666666667,0.06666666666666668,0.05714285714285714,0.0,0.0,0.32,0.1625
0.07777777777777777,0.1,0.39999999999999997,0.08333333333333336,0.016666666666666663,0.0666666666666667,0.1,0.1428571428571429,0.06000000000000001,0.0,0.20000000000000004
0.06666666666666668,0.02222222222222223,0.2777777777777778,0.0,0.13333333333333336,0.011111111111111108,0.0,0.3666666666666667,0.16,0.0,0.0
0.0,0.35,0.0,0.055555555555555566,0.0,0.022222222222222216,0.0,0.19285714285714284,0.1,0.09000000000000001,0.1
0.0,0.3555555555555555,0.13333333333333336,0.2583333333333333,0.0,0.3166666666666667,0.1,0.18333333333333335,0.12,0.0,0.225
0.1,0.016666666666666663,0.06666666666666665,0.0,0.03333333333333334,0.011111111111111108,0.02222222222222223,1.2166666666666668,0.059999999999999984,0.039999999999999994,0.0
0.0,0.2,0.13333333333333333,0.4166666666666667,0.0,0.1,0.20000000000000004,0.09285714285714285,0.0,0.18666666666666668,0.0
0.16666666666666666,0.15,0.0,0.0,0.02222222222222223,0.08888888888888888,0.15,0.07857142857142856,0.05000000000000001,0.12,0.0
0.33333333333333337,0.033333333333333326,0.08333333333333334,0.05000000000000001,0.033333333333333326,0.016666666666666663,0.17777777777777778,0.0,0.08666666666666666,0.1,0.012499999999999997
0.0,0.0,0.0,0.0,0.3666666666666667,0.10833333333333332,0.19444444444444445,0.11428571428571428,0.1,0.0,0.18000000000000002
0.0,0.06666666666666668,0.95,0.13333333333333336,0.3666666666666667,0.15000000000000005,0.0,0.05555555555555556,0.04,0.18,0.0
0.12222222222222223,0.45555555555555555,0.0,0.0,0.055555555555555566,0.15000000000000005,0.0,0.02222222222222223,0.12,0.1,0.037500000000000006
0.05555555555555556,0.19999999999999998,0.1333333333333333,0.11666666666666667,0.08888888888888889,0.0,0.45,0.0,0.0,0.0,0.03750000000000002
0.8,0.0,0.06666666666666668,0.033333333333333326,0.016666666666666663,0.0,0.0857142857142857,0.014285714285714282,0.16666666666666666,0.1733333333333333,0.039999999999999994
