alpha-a,alpha-b,alpha-c,beta-a,beta-b,beta-c,gamma-b-a,gamma-c-a,delta-b-a,delta-c-a,change-in-bea
0.1,0.05000000000000001,0.4999999999999999,0.016666666666666663,0.17777777777777776,0.0,0.0,0.0,0.08,0.15999999999999998,0.0
0.11111111111111112,0.0,0.0888888888888889,0.05000000000000001,0.2500000000000001,0.0,0.021428571428571415,0.4833333333333334,0.039999999999999994,0.11333333333333333,0.12000000000000002
0.02222222222222223,0.05000000000000001,0.1,0.2666666666666667,0.025000000000000005,0.06666666666666665,0.08333333333333334,0.1277777777777778,0.06666666666666667,0.38,0.012500000000000011
0.0,0.05555555555555556,1.85,0.0,0.0,0.0,0.18333333333333335,0.95,0.07999999999999999,0.030000000000000006,0.0
0.16666666666666666,0.02222222222222223,0.0,0.0,0.02222222222222223,0.008333333333333323,0.3111111111111111,0.00714285714285715,0.05333333333333333,0.06666666666666667,0.019999999999999997
0.6,0.03333333333333334,0.011111111111111108,0.07777777777777779,0.03333333333333334,0.05555555555555556,0.061111111111111116,0.0,0.11000000000000001,0.07999999999999999,0.04
0.17777777777777776,1.2,0.0,0.11666666666666667,0.011111111111111108,0.03333333333333334,0.3,0.2166666666666667,0.0,0.0,0.0
0.5,0.0,0.011111111111111108,0.02222222222222223,0.0,0.1166666666666667,0.20714285714285713,0.07777777777777779,0.0,0.06666666666666665,0.14
0.0,0.0,1.3499999999999999,0.15,0.08333333333333336,0.09166666666666665,0.0,0.05555555555555556,0.0,0.019999999999999997,0.15
0.0,1.1,0.75,0.0,0.0,0.016666666666666663,0.2833333333333333,0.1166666666666667,0.06000000000000001,0.08666666666666666,0.019999999999999997
0.0,0.06666666666666668,0.016666666666666663,0.008333333333333323,0.18333333333333335,0.36666666666666675,0.01666666666666667,0.3,0.18,0.12000000000000002,0.2666666666666667
0.1166666666666667,0.85,0.7,0.0,0.0,0.024999999999999994,0.08333333333333334,0.09999999999999998,0.019999999999999997,0.22666666666666666,0.0
0.0,0.3999999999999999,0.6,0.1,0.10000000000000002,0.033333333333333326,0.0,0.0,0.19,0.06000000000000001,0.012500000000000011
0.10000000000000002,0.0,0.0,0.15,0.03333333333333334,0.04999999999999999,0.0,0.2428571428571428,0.0,0.06,0.06000000000000001
1.3,1.25,0.35,0.0,0.0,0.0,0.17142857142857135,0.05555555555555556,0.16666666666666666,0.0,0.0
0.0,0.7,0.0,0.43333333333333346,0.04444444444444446,0.25000000000000006,0.0,0.03333333333333335,0.18,0.5599999999999999,0.0
0.29999999999999993,1.3,0.1,0.0,0.0,0.05000000000000001,0.6166666666666668,0.1,0.05333333333333333,0.0,0.025000000000000022
0.39999999999999997,0.03333333333333334,0.05000000000000001,0.0,0.0,0.0833333333333333,0.7,0.03333333333333335,0.0,0.0,0.2333333333333333
0.03333333333333335,0.4,1.7,0.0,0.044444444444444446,0.04444444444444444,0.0,0.0,0.08,0.11000000000000001,0.1375
0.0,0.0,0.05000000000000001,0.08888888888888889,0.0,0.0,0.5166666666666667,0.18888888888888888,0.07999999999999999,0.12,0.08
0.06666666666666668,0.06666666666666667,0.011111111111111108,0.0,0.20833333333333331,0.055555555555555566,0.0,0.15,0.1,0.08666666666666666,0.0875
0.02222222222222223,0.7999999999999999,0.0,0.08333333333333336,0.06666666666666668,0.011111111111111108,0.05,0.85,0.06666666666666668,0.030000000000000006,0.019999999999999997
0.5499999999999999,0.11111111111111112,0.0,0.0,0.058333333333333307,0.07499999999999998,0.09444444444444447,0.0,0.059999999999999984,0.009999999999999998,0.0
0.0,0.45,0.0,0.0,0.044444444444444446,0.07777777777777777,0.7333333333333333,0.15,0.21333333333333332,0.059999999999999984,0.05
0.35,0.0,0.4999999999999999,0.03333333333333335,0.0,0.07777777777777777,0.01666666666666667,0.10000000000000002,0.16,0.26,0.0
0.04999999999999999,0.9,2.0,0.6666666666666667,0.0,0.02222222222222223,0.0,0.0,0.019999999999999997,0.05,0.0
0.05,0.011111111111111108,0.19999999999999998,0.10000000000000002,0.10000000000000002,0.033333333333333326,0.0,0.33333333333333337,0.74,0.0,0.23333333333333334
0.08333333333333334,1.0999999999999999,0.05000000000000001,0.0,0.06666666666666668,0.20000000000000004,0.09444444444444444,0.0,0.030000000000000006,0.06,0.0
0.0,0.65,0.19999999999999998,0.016666666666666663,0.03333333333333335,0.0,0.08571428571428572,0.35000000000000003,0.019999999999999997,0.18,0.0
0.0,0.7,0.0,0.0,0.05833333333333331,0.04444444444444443,0.0,0.061111111111111116,0.1733333333333333,0.44000000000000006,0.1
0.0,0.16666666666666669,0.35,0.0,0.0,0.03333333333333334,0.0142857142857143,0.3,0.06000000000000001,0.18,0.0625
0.08888888888888889,0.0,0.19999999999999998,0.20000000000000004,0.19999999999999998,0.016666666666666646,0.3055555555555555,0.0,0.0,0.0,0.0
0.07777777777777777,0.0,0.35,0.3833333333333334,0.04166666666666665,0.02222222222222223,0.02857142857142858,0.11666666666666667,0.12000000000000002,0.4,0.4000000000000001
0.45,0.05,0.03333333333333335,0.03333333333333331,0.0,0.016666666666666663,0.3166666666666667,0.0,0.2733333333333333,0.05000000000000001,0.0
0.03333333333333334,0.0,0.03333333333333335,0.2,0.011111111111111108,0.14166666666666666,0.23888888888888887,0.08333333333333336,0.27999999999999997,0.0,0.039999999999999994
2.1,1.4,0.35,0.011111111111111108,0.06666666666666668,0.0,0.0,0.05,0.0,0.05,0.05000000000000001
0.75,0.13333333333333336,0.03333333333333335,0.1,0.04444444444444446,0.0,0.3055555555555556,0.25000000000000006,0.0,0.0,0.019999999999999997
0.04999999999999999,0.0,0.0,0.04444444444444446,0.10833333333333331,0.16666666666666669,0.0,0.11666666666666667,0.006666666666666672,0.13999999999999999,0.0
0.14999999999999997,0.0,1.05,0.02222222222222223,0.03333333333333334,0.1,0.43888888888888894,0.0,0.05333333333333333,0.009999999999999998,0.0
0.35,0.0,0.011111111111111108,0.0,0.0888888888888889,0.03333333333333334,0.5166666666666667,0.0,0.18,0.3,0.03333333333333335
0.0,1.2999999999999998,0.19999999999999998,0.08333333333333333,0.024999999999999988,0.0,0.014285714285714282,0.95,0.42000000000000004,0.0,0.0
0.0,0.03333333333333335,0.11666666666666667,0.10833333333333331,0.04166666666666666,0.0,0.03333333333333335,0.25,0.06,0.2,0.0
0.0,0.08888888888888889,0.0,0.0,0.05000000000000001,0.0,0.07142857142857142,0.18333333333333338,0.09,0.16666666666666666,0.9333333333333333
0.06666666666666668,0.0,0.11666666666666667,0.2833333333333333,0.0,0.008333333333333323,0.25,0.05714285714285713,0.18,0.0,0.13333333333333333
0.0,0.08333333333333334,0.05000000000000001,0.03333333333333334,0.06666666666666665,0.12222222222222219,0.1285714285714286,0.04285714285714285,0.0,0.0,0.05
0.05,0.95,0.0,0.3166666666666667,0.0,0.20000000000000004,0.33333333333333337,0.05714285714285713,0.010000000000000009,0.31999999999999995,0.0
0.011111111111111108,0.0,1.0999999999999999,0.3166666666666667,0.011111111111111108,0.08333333333333333,0.0,0.0,0.09,0.04666666666666667,0.0
1.0999999999999999,2.2,0.35,0.0,0.15833333333333333,0.2,0.0,0.0,0.019999999999999997,0.0,0.0
0.19999999999999998,0.02222222222222223,0.0,0.075,0.016666666666666663,0.06666666666666662,0.09444444444444446,0.0,0.16,0.0,0.16666666666666669
0.0,0.24999999999999994,0.0,0.35,0.1,0.08333333333333336,0.06666666666666668,0.0,0.0,0.04666666666666667,0.059999999999999984
0.4499999999999999,1.8,0.0,0.0,0.07777777777777778,0.2500000000000001,0.09444444444444444,0.05714285714285712,0.05,0.0,0.0
0.65,0.18333333333333335,1.0,0.044444444444444446,0.03333333333333334,0.04166666666666665,0.11428571428571428,0.06666666666666668,0.02666666666666666,0.039999999999999994,0.0
0.19999999999999996,0.0,0.0,0.016666666666666663,0.0,0.08333333333333336,0.25555555555555554,0.14999999999999997,0.0,0.06,0.16666666666666669
0.0,0.5,0.08333333333333334,0.09166666666666665,0.0,0.02222222222222223,0.65,0.0,0.14666666666666667,0.05,0.03750000000000002
0.4999999999999999,0.04999999999999999,0.14999999999999997,0.05000000000000001,0.14444444444444446,0.0,0.0,0.0,0.18,0.16,0.23333333333333334
0.45,2.7,0.04999999999999999,0.011111111111111108,0.15000000000000005,0.05000000000000001,0.0,0.00555555555555556,0.0,0.05,0.019999999999999997
1.4999999999999998,0.0,0.13333333333333336,0.07777777777777779,0.1166666666666667,0.011111111111111108,0.05,0.07857142857142857,0.01333333333333333,0.05,0.0
0.14999999999999997,0.0,1.0499999999999998,0.0,0.049999999999999975,0.0,0.38333333333333336,0.06428571428571431,0.019999999999999997,0.11000000000000001,0.0625
0.65,1.55,0.15,0.024999999999999994,0.033333333333333326,0.024999999999999994,0.0,0.20000000000000004,0.06,0.0,0.025000000000000005
0.95,0.06666666666666667,0.1166666666666667,0.1,0.0,0.3666666666666667,0.20000000000000004,0.0,0.010000000000000009,0.05,0.06000000000000001
0.02222222222222223,0.022222222222222216,0.0,0.0,0.1,0.0,0.65,0.8666666666666668,0.0,0.4800000000000001,0.012500000000000011
0.30000000000000004,1.25,0.04999999999999999,0.0,0.02222222222222223,0.09166666666666665,0.05714285714285714,0.11666666666666667,0.09333333333333332,0.11000000000000001,0.037500000000000006
0.033333333333333326,1.55,0.022222222222222216,0.15000000000000005,0.0,0.0,0.03888888888888888,0.1642857142857143,0.28,0.0,0.13333333333333333
0.45,0.0,0.6,0.0,0.21666666666666673,0.05000000000000001,0.4166666666666667,0.06666666666666668,0.6,0.05,0.05
0.0,0.13333333333333336,1.15,0.0,0.0,0.04444444444444446,0.2166666666666667,0.03888888888888888,0.1733333333333333,0.059999999999999984,0.08
0.1,0.06666666666666667,0.0,0.0,0.1833333333333334,0.09999999999999998,0.6333333333333334,0.0357142857142857,0.34,0.0,0.019999999999999997
0.4444444444444445,0.0,0.1,0.04444444444444446,0.016666666666666663,0.0,0.15,0.0142857142857143,0.12000000000000002,0.1,0.019999999999999997
1.3,0.0,0.0,0.0,0.05000000000000001,0.016666666666666663,0.0,0.2666666666666667,0.19999999999999998,0.06,0.1
0.0,0.022222222222222216,0.0,0.05000000000000001,0.16666666666666669,0.055555555555555566,0.0,0.16666666666666669,0.019999999999999997,0.08666666666666667,0.5666666666666668
1.25,1.35,0.0,0.15000000000000005,0.0,0.03333333333333334,0.3166666666666667,0.06428571428571425,0.04666666666666666,0.04666666666666666,0.0
0.8,0.0,0.06666666666666668,0.04444444444444444,0.011111111111111108,0.6166666666666667,0.02777777777777779,0.05555555555555556,0.13999999999999999,0.0,0.0
0.7,0.0,1.25,0.04444444444444446,0.016666666666666663,0.10000000000000002,0.0,0.15000000000000002,0.0,0.1,0.039999999999999994
0.1166666666666667,0.05000000000000001,0.4999999999999999,0.02222222222222223,0.0,0.25,0.1,0.05,0.019999999999999997,0.04666666666666667,0.0
2.75,0.0,0.24999999999999994,0.0,0.0,0.3000000000000001,0.0,0.0,0.10666666666666666,0.0,0.5333333333333334
0.0,0.2833333333333334,1.55,0.0,0.06666666666666667,0.06666666666666668,0.0,0.016666666666666656,0.0,0.04,0.0
0.9,0.1,0.5499999999999999,0.09999999999999999,0.2166666666666667,0.044444444444444446,0.014285714285714282,0.03571428571428571,0.04666666666666666,0.0,0.0
0.4999999999999999,0.011111111111111108,0.0,0.03333333333333334,0.09166666666666665,0.06666666666666668,0.3055555555555556,0.0,0.039999999999999994,0.0,0.16666666666666669
1.35,0.5999999999999999,0.08333333333333336,0.055555555555555546,0.0,0.016666666666666663,0.007142857142857134,0.17222222222222222,0.05333333333333333,0.019999999999999997,0.0625
0.0,0.7999999999999998,0.0,0.13333333333333336,0.0,0.07777777777777779,0.16666666666666669,0.28888888888888886,0.16666666666666666,0.13999999999999999,0.0
0.0,0.19999999999999998,0.14999999999999997,0.0,0.044444444444444446,0.008333333333333323,0.5,0.03888888888888888,0.020000000000000007,0.12000000000000002,0.0
0.0,0.044444444444444446,0.0,0.04444444444444444,0.0,0.1166666666666667,0.1571428571428571,0.021428571428571415,0.10666666666666666,0.13333333333333333,0.1
1.0,0.5999999999999999,0.19999999999999998,0.033333333333333326,0.011111111111111108,0.044444444444444446,0.15,0.17142857142857143,0.1,0.0,0.03333333333333335
0.9499999999999998,0.5499999999999999,0.1166666666666667,0.1,0.0,0.18333333333333338,0.01666666666666667,0.014285714285714285,0.11000000000000001,0.019999999999999997,0.0
0.0,0.0,1.65,0.0,0.08333333333333333,0.03333333333333334,0.4,0.07222222222222223,0.33999999999999997,0.06000000000000001,0.06000000000000001
0.7,0.011111111111111108,0.03333333333333334,0.022222222222222216,0.1166666666666667,0.0,0.2777777777777778,0.14285714285714285,0.0,0.009999999999999998,0.0
0.016666666666666663,0.5999999999999999,0.0,0.2166666666666667,0.008333333333333342,0.011111111111111108,0.13333333333333336,0.7000000000000001,0.039999999999999994,0.030000000000000006,0.025000000000000005
0.1,0.75,0.15000000000000005,0.03333333333333335,0.0,0.0,0.01666666666666667,0.15555555555555559,0.4800000000000001,0.0,0.05000000000000001
1.6,0.30000000000000004,0.0,0.03333333333333334,0.11666666666666667,0.33333333333333337,0.0,0.11666666666666667,0.010000000000000009,0.010000000000000009,0.06250000000000001
0.07777777777777777,1.3499999999999999,0.95,0.0,0.04166666666666667,0.03333333333333334,0.02222222222222223,0.0,0.38,0.019999999999999997,0.15
0.1,0.35000000000000003,0.0,0.13333333333333333,0.07499999999999998,0.0,0.13333333333333333,0.11666666666666665,0.5,0.22000000000000003,0.05
0.0,0.033333333333333326,0.0,0.16666666666666669,0.2000000000000001,0.02222222222222223,0.08571428571428573,0.5666666666666667,0.019999999999999997,0.009999999999999998,0.050000000000000024
0.07777777777777778,0.0,0.0,0.0,0.011111111111111108,0.09999999999999998,0.0,0.3833333333333333,0.08,0.08,0.33333333333333337
0.0,1.4,0.0,0.0,0.11666666666666665,0.2166666666666667,0.0,0.14444444444444446,0.04,0.54,0.1625
0.65,0.65,0.02222222222222223,0.044444444444444446,0.08888888888888889,0.022222222222222216,0.049999999999999975,0.4833333333333334,0.06,0.06000000000000001,0.0875
0.0,0.35,0.05555555555555556,0.05555555555555556,0.10833333333333331,0.0,0.23888888888888887,0.4833333333333334,0.05,0.0,0.06666666666666668
0.1,0.7,0.011111111111111108,0.15000000000000005,0.0,0.05000000000000001,0.1214285714285714,0.33333333333333337,0.019999999999999997,0.030000000000000006,0.039999999999999994
0.11111111111111112,0.0,0.04999999999999999,0.13333333333333333,0.0,0.03333333333333335,0.13333333333333333,0.2833333333333333,0.11333333333333333,0.0,0.012499999999999997
0.016666666666666663,0.0,0.07777777777777777,0.033333333333333326,0.05,0.05833333333333333,0.07857142857142858,0.05555555555555556,0.1733333333333333,0.04666666666666666,0.2
0.0,0.05000000000000001,0.0,0.0,0.016666666666666663,0.08333333333333329,0.01666666666666667,0.18333333333333335,0.2,0.059999999999999984,0.13999999999999999
0.7999999999999998,0.0,0.0,0.055555555555555566,0.08333333333333334,0.4833333333333334,0.15000000000000005,0.11666666666666667,0.0,0.3,0.037500000000000006
0.033333333333333326,1.45,0.5499999999999999,0.21666666666666673,0.055555555555555566,0.0,0.0,0.0,0.0,0.21000000000000005,0.20000000000000004
0.033333333333333326,0.0,0.13333333333333336,0.11666666666666665,0.0,0.03333333333333334,0.07777777777777779,0.15,0.039999999999999994,0.08,0.05
0.0,0.45,0.03333333333333335,0.2833333333333334,0.06666666666666668,0.09999999999999995,0.0,0.05000000000000001,0.030000000000000006,0.0,0.16666666666666669
0.0,0.14444444444444443,0.0,0.033333333333333326,0.0,0.0,0.1388888888888889,0.01666666666666667,0.030000000000000006,0.09999999999999998,0.2333333333333333
0.0,0.0,0.14999999999999997,0.05000000000000001,0.1166666666666667,0.06666666666666668,0.05,0.7333333333333334,0.13999999999999999,0.04,0.20000000000000004
0.0,0.0,0.25,0.06666666666666668,0.024999999999999994,0.0,0.4833333333333334,0.8,0.3,0.11333333333333333,0.06000000000000001
0.016666666666666663,0.0,0.0,0.30000000000000004,0.011111111111111108,0.225,0.021428571428571446,0.0,0.020000000000000004,0.05,0.0
0.55,0.0,0.05000000000000001,0.02222222222222223,0.024999999999999994,0.016666666666666663,0.05714285714285712,0.07222222222222222,0.2733333333333333,0.019999999999999997,0.0
